,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
526,2005-04-05 02:16:16,1112681776.0,amt,1.984,17.92,68.7382297552,1181.39,14.2797720963,54.4584576589,outperform
527,2006-08-28 16:01:37,1156795297.0,amt,0.818,35.64,235.593220339,1295.09,25.2783501166,210.314870222,outperform
528,2007-04-13 21:19:40,1176513580.0,amt,0.808,39.54,272.316384181,1448.39,40.1075674473,232.208816733,outperform
529,2008-01-07 17:09:03,1199743743.0,amt,1.193,38.72,264.595103578,1411.63,36.551650754,228.043452824,outperform
530,2008-01-23 22:59:41,1201147181.0,amt,1.193,35.92,238.229755179,1338.6,29.4872166923,208.742538487,outperform
531,2009-01-14 19:28:37,1231979317.0,amt,1.56,28.269,166.186440678,842.62,-18.4905733384,184.677014016,outperform
532,2011-10-07 04:27:26,1317976046.0,amt,158.39,55.59,423.446327684,1123.95,8.72341042979,414.722917254,outperform
533,2011-12-29 04:09:13,1325149753.0,amt,174.2,60.07,465.630885122,1263.02,22.176112675,443.454772447,outperform
534,2012-07-06 19:09:53,1341616193.0,amt,203.24,60.07,465.630885122,1374.02,32.9135107422,432.71737438,outperform
535,2013-05-15 18:14:17,1368656057.0,amt,234.16,60.07,465.630885122,1658.78,60.459289784,405.171595338,outperform
536,2006-06-15 23:16:47,1150427807.0,amzn,3.873,34.96,0.0,1236.4,0.0,0.0,underperform
537,2006-07-05 01:58:44,1152079124.0,amzn,3.873,38.61,10.4405034325,1270.91,2.79116790683,7.64933552567,outperform
538,2006-07-06 00:02:41,1152158561.0,amzn,3.873,37.11,6.14988558352,1280.19,3.54173406665,2.60815151688,outperform
539,2006-07-18 01:57:56,1153202276.0,amzn,3.873,33.67,-3.68993135011,1236.86,0.0372047880945,-3.72713613821,underperform
540,2006-07-18 06:44:14,1153219454.0,amzn,3.873,33.67,-3.68993135011,1236.86,0.0372047880945,-3.72713613821,underperform
541,2006-07-18 12:33:57,1153240437.0,amzn,3.873,33.67,-3.68993135011,1236.86,0.0372047880945,-3.72713613821,underperform
542,2006-07-20 00:11:22,1153368682.0,amzn,3.873,34.48,-1.37299771167,1234.49,-0.154480750566,-1.2185169611,underperform
543,2006-07-21 00:48:13,1153457293.0,amzn,3.873,34.18,-2.23112128146,1236.86,0.0372047880945,-2.26832606956,underperform
544,2006-08-22 12:09:59,1156262999.0,amzn,3.457,28.13,-19.5366132723,1298.82,5.04852798447,-24.5851412568,underperform
545,2006-08-23 07:39:00,1156333140.0,amzn,3.457,28.37,-18.8501144165,1292.99,4.57699773536,-23.4271121518,underperform
546,2006-11-29 13:23:14,1164824594.0,amzn,6.633,40.92,17.0480549199,1399.48,13.1899061792,3.85814874068,outperform
547,2006-12-10 09:38:13,1165761493.0,amzn,6.633,38.46,10.0114416476,1407.29,13.8215787771,-3.8101371295,underperform
548,2006-12-15 07:54:15,1166187255.0,amzn,6.633,39.02,11.6132723112,1411.56,14.1669362666,-2.55366395537,underperform
549,2006-12-25 17:22:55,1167085375.0,amzn,6.633,40.24,15.1029748284,1410.76,14.1022322873,1.00074254109,outperform
550,2007-01-06 06:48:17,1168084097.0,amzn,6.633,38.37,9.75400457666,1416.6,14.5745713361,-4.82056675948,underperform
551,2008-01-23 23:19:22,1201148362.0,amzn,1.673,73.97,111.584668192,1338.6,8.2659333549,103.318734837,outperform
552,2008-10-27 10:05:36,1225116336.0,amzn,0.172,48.96,40.0457665904,876.77,-29.0868650922,69.1326316826,outperform
553,2008-12-18 07:28:53,1229603333.0,amzn,0.172,53.18,52.1167048055,868.57,-29.75008088,81.8667856855,outperform
554,2009-01-05 12:03:14,1231174994.0,amzn,0.172,54.36,55.4919908467,931.8,-24.6360401165,80.1280309631,outperform
555,2012-03-30 00:18:24,1333081104.0,amzn,23.33,54.36,55.4919908467,1412.52,14.2445810417,41.2474098049,outperform
556,2013-02-06 13:03:37,1360173817.0,amzn,53.53,54.36,55.4919908467,1512.12,22.3002264639,33.1917643828,outperform
557,2013-05-08 15:04:22,1368039862.0,amzn,36.05,54.36,55.4919908467,1632.69,32.0519249434,23.4400659033,outperform
558,2013-09-05 21:27:13,1378430833.0,amzn,34.83,54.36,55.4919908467,1655.08,33.8628275639,21.6291632828,outperform
559,2003-10-26 15:45:06,1067201106.0,an,0.892,17.97,0.0,1033.77,0.0,0.0,underperform
560,2004-09-17 02:01:15,1095400875.0,an,0.979,16.95,-5.67612687813,1128.33,9.14710235352,-14.8232292317,underperform
561,2005-04-05 07:47:49,1112701669.0,an,0.781,18.69,4.00667779633,1181.39,14.2797720963,-10.2730943,underperform
562,2005-05-28 13:14:24,1117300464.0,an,0.773,19.8,10.183639399,1190.01,15.1136132795,-4.92997388055,underperform
563,2007-02-20 17:59:27,1172012367.0,an,0.99,22.9,27.4346132443,1459.68,41.1996865841,-13.7650733398,underperform
564,2008-01-23 19:18:18,1201133898.0,an,1.083,14.13,-21.3689482471,1338.6,29.4872166923,-50.8561649394,underperform
565,2008-02-15 23:13:21,1203135201.0,an,1.083,15.1,-15.9710628826,1348.86,30.4797005137,-46.4507633962,underperform
566,2008-12-06 07:38:30,1228567110.0,an,1.557,9.51,-47.0784641068,870.74,-15.7704324947,-31.3080316122,underperform
567,2009-02-07 21:57:38,1234061858.0,an,1.557,11.38,-36.6722314969,832.23,-19.4956324908,-17.1765990062,underperform
568,2011-03-12 05:47:25,1299926845.0,an,154.65,33.48,86.3105175292,1320.02,27.6899116825,58.6206058467,outperform
569,2011-05-22 03:33:08,1306049588.0,an,139.76,33.09,84.1402337229,1343.6,29.9708832719,54.169350451,outperform
570,2011-06-04 10:52:17,1307199137.0,an,139.76,33.66,87.3121869783,1314.55,27.1607804444,60.1514065339,outperform
571,2011-06-22 11:44:19,1308757459.0,an,139.76,34.62,92.6544240401,1287.14,24.509320255,68.1451037851,outperform
572,2011-06-29 09:02:27,1309352547.0,an,139.76,36.42,102.671118531,1307.41,26.4701045687,76.2010139622,outperform
573,2011-08-16 15:42:33,1313523753.0,an,147.35,35.46,97.3288814691,1192.76,15.3796298983,81.9492515708,outperform
574,2011-11-16 03:49:15,1321433355.0,an,148.09,34.15,90.0389538119,1236.91,19.6504057963,70.3885480156,outperform
575,2012-02-04 14:58:28,1328385508.0,an,148.09,34.15,90.0389538119,1324.09,28.0836162783,61.9553375336,outperform
576,2012-02-11 11:18:35,1328977115.0,an,148.09,34.15,90.0389538119,1349.96,30.5861071612,59.4528466507,outperform
577,2012-07-28 07:42:49,1343475769.0,an,271.59,34.15,90.0389538119,1337.89,29.418536038,60.6204177739,outperform
578,2013-05-14 09:51:37,1368539497.0,an,251.78,34.15,90.0389538119,1650.34,59.6428605976,30.3960932143,outperform
579,2003-10-03 19:00:10,1065222010.0,anf,0.0,29.46,0.0,995.97,0.0,0.0,underperform
580,2003-12-15 21:44:33,1071542673.0,anf,0.0,23.49,-20.2647657841,1074.14,7.84862997881,-28.1133957629,underperform
581,2004-04-11 04:03:14,1081670594.0,anf,0.0,33.4,13.3740665309,1139.32,14.3930038053,-1.01893727445,underperform
582,2004-06-07 20:30:50,1086654650.0,anf,0.0,37.13,26.0353021045,1122.5,12.7041979176,13.3311041869,outperform
583,2004-08-10 03:04:16,1092121456.0,anf,0.0,33.48,13.6456211813,1079.04,8.34061266906,5.30500851221,outperform
584,2004-10-12 05:47:19,1097574439.0,anf,0.0,37.28,26.544467074,1121.84,12.6379308614,13.9065362126,outperform
585,2005-01-28 05:22:27,1106907747.0,anf,0.0,49.76,68.9069925322,1168.41,17.3137745113,51.593218021,outperform
586,2005-02-27 08:07:02,1109509622.0,anf,0.0,54.23,84.0801086219,1200.2,20.50563772,63.5744709018,outperform
587,2008-01-23 22:53:05,1201146785.0,anf,0.019,77.58,163.3401222,1338.6,34.4016386036,128.938483596,outperform
588,2008-02-16 21:41:31,1203216091.0,anf,0.019,75.38,155.872369314,1367.21,37.2742150868,118.598154228,outperform
589,2008-04-17 07:31:59,1208431919.0,anf,0.027,71.27,141.921249151,1328.32,33.3694790004,108.551770151,outperform
590,2008-08-19 22:29:30,1219199370.0,anf,0.02,50.25,70.5702647658,1266.69,27.1815416127,43.3887231531,outperform
591,2008-08-26 08:52:14,1219755134.0,anf,0.057,50.69,72.0638153428,1271.51,27.6654919325,44.3983234103,outperform
592,2008-08-28 17:47:37,1219960057.0,anf,0.057,52.36,77.7325186694,1266.84,27.1966023073,50.5359163621,outperform
593,2008-08-29 23:37:03,1220067423.0,anf,0.057,52.45,78.0380176511,1271.51,27.6654919325,50.3725257186,outperform
594,2008-09-01 18:33:05,1220308385.0,anf,0.057,52.45,78.0380176511,1282.83,28.8020723516,49.2359452995,outperform
595,2008-11-05 12:09:43,1225904983.0,anf,0.076,26.61,-9.67413441955,952.77,-4.33748004458,-5.33665437497,underperform
596,2008-12-29 16:51:53,1230587513.0,anf,0.078,21.5,-27.0196877122,872.8,-12.3668383586,-14.6528493536,underperform
597,2011-08-18 11:52:30,1313682750.0,anf,3.66,64.87,120.196877122,1204.49,20.9363735855,99.260503536,outperform
598,2011-10-23 13:43:24,1319391804.0,anf,1.39,69.66,136.456211813,1215.39,22.0307840598,114.425427753,outperform
599,2011-11-15 05:16:26,1321352186.0,anf,1.39,57.25,94.3312966735,1257.81,26.2899484924,68.041348181,outperform
600,2011-12-27 06:24:14,1324985054.0,anf,1.36,48.53,64.7318397828,1265.43,27.0550317781,37.6768080047,outperform
601,2012-06-10 08:21:25,1339330885.0,anf,3.88,48.53,64.7318397828,1314.99,32.0310852737,32.7007545091,outperform
602,2012-10-14 07:23:23,1350213803.0,anf,8.13,48.53,64.7318397828,1432.84,43.8637709971,20.8680687856,outperform
603,2012-11-07 15:11:00,1352319060.0,anf,8.13,48.53,64.7318397828,1394.53,40.0172695965,24.7145701863,outperform
604,2013-03-30 07:22:01,1364642521.0,anf,3.6,48.53,64.7318397828,1562.85,56.9173770294,7.81446275333,outperform
605,2013-05-12 21:50:41,1368409841.0,anf,3.52,48.53,64.7318397828,1626.67,63.3252005582,1.40663922451,outperform
606,2003-10-26 16:14:46,1067202886.0,ann,0.165,34.5,0.0,1033.77,0.0,0.0,underperform
607,2004-09-23 14:25:10,1095963910.0,ann,0.0,25.48,-26.1449275362,1122.2,8.55412712692,-34.6990546632,underperform
608,2004-10-13 23:19:29,1097723969.0,ann,0.0,22.08,-36.0,1113.65,7.7270572758,-43.7270572758,underperform
609,2005-02-07 11:27:26,1107793646.0,ann,0.0,22.91,-33.5942028986,1203.03,16.3730810528,-49.9672839514,underperform
610,2005-04-19 08:16:27,1113912987.0,ann,0.0,23.85,-30.8695652174,1152.78,11.5122319278,-42.3817971452,underperform
611,2008-12-10 08:28:26,1228915706.0,ann,0.01,5.25,-84.7826086957,899.24,-13.0135329909,-71.7690757048,underperform
612,2013-05-12 20:09:23,1368403763.0,ann,0.14,5.25,-84.7826086957,1626.67,57.3531830098,-142.135791705,underperform
613,2011-08-18 09:21:16,1313673676.0,aon,53.53,46.41,0.0,1204.49,0.0,0.0,underperform
614,2011-12-21 15:02:05,1324497725.0,aon,55.3,46.12,-0.624865330748,1243.72,3.25698013267,-3.88184546342,underperform
615,2011-12-28 18:42:02,1325115722.0,aon,55.3,46.91,1.07735401853,1249.64,3.74847445807,-2.67112043954,underperform
616,2012-01-28 05:43:21,1327747401.0,aon,55.3,48.14,3.72764490412,1326.06,10.0930684356,-6.36542353149,underperform
617,2012-01-28 14:58:47,1327780727.0,aon,55.3,48.14,3.72764490412,1326.06,10.0930684356,-6.36542353149,underperform
618,2004-05-12 19:41:03,1084405263.0,apa,0.319,40.16,0.0,1097.28,0.0,0.0,underperform
619,2004-09-19 14:30:16,1095618616.0,apa,0.301,47.98,19.4721115538,1123.5,2.38954505687,17.0825664969,outperform
620,2004-10-27 04:46:49,1098866809.0,apa,0.301,54.05,34.5866533865,1125.4,2.56270049577,32.0239528907,outperform
621,2005-02-04 04:18:29,1107508709.0,apa,0.315,55.37,37.8735059761,1189.41,8.39621609799,29.4772898781,outperform
622,2005-03-07 02:55:15,1110182115.0,apa,0.315,65.69,63.5707171315,1222.12,11.3772236804,52.1934934511,outperform
623,2006-06-17 17:07:19,1150578439.0,apa,0.208,61.24,52.4900398406,1230.04,12.0990084573,40.3910313834,outperform
624,2006-08-13 13:31:21,1155490281.0,apa,0.185,69.11,72.0866533865,1271.81,15.9056940799,56.1809593065,outperform
625,2007-02-20 18:33:15,1172014395.0,apa,0.153,68.27,69.9950199203,1459.68,33.0271216098,36.9678983105,outperform
626,2007-04-05 23:23:27,1175829807.0,apa,0.29,72.09,79.5069721116,1424.55,29.8255686789,49.6814034326,outperform
627,2008-01-23 20:36:27,1201138587.0,apa,0.331,88.76,121.015936255,1338.6,21.9925634296,99.0233728254,outperform
628,2008-12-25 19:23:56,1230251036.0,apa,0.216,70.17,74.7260956175,871.63,-20.5644867308,95.2905823484,outperform
629,2011-09-05 15:42:11,1315251731.0,apa,29.45,98.65,145.642430279,1173.97,6.98910032079,138.653329958,outperform
630,2011-12-30 22:31:04,1325302264.0,apa,25.81,90.58,125.547808765,1265.43,15.324256343,110.223552422,outperform
631,2012-02-29 17:44:57,1330555497.0,apa,24.89,90.58,125.547808765,1365.68,24.4604841062,101.087324659,outperform
632,2012-06-07 09:06:44,1339074404.0,apa,26.5,90.58,125.547808765,1278.18,16.4862204724,109.061588292,outperform
633,2013-04-23 05:22:32,1366708952.0,apa,39.4,90.58,125.547808765,1578.78,43.8812335958,81.6665751691,outperform
634,2013-05-10 03:19:15,1368170355.0,apa,39.4,90.58,125.547808765,1625.96,48.1809565471,77.3668522178,outperform
635,2003-10-27 03:51:53,1067244713.0,apc,0.719,41.81,0.0,1028.91,0.0,0.0,underperform
636,2005-01-23 01:45:43,1106462743.0,apc,0.475,63.9,52.8342501794,1175.41,14.2383687592,38.5958814202,outperform
637,2005-03-06 05:42:18,1110105738.0,apc,0.395,81.37,94.6185123176,1210.47,17.6458582383,76.9726540793,outperform
638,2006-10-28 02:52:41,1162018361.0,apc,0.289,46.52,11.2652475484,1382.22,34.3382803161,-23.0730327676,underperform
639,2007-02-18 19:32:02,1171845122.0,apc,1.542,41.33,-1.14805070557,1456.81,41.5876996044,-42.73575031,underperform
640,2007-05-01 11:54:25,1178034865.0,apc,1.542,46.66,11.6000956709,1486.3,44.4538395001,-32.8537438292,underperform
641,2007-06-15 02:55:42,1181890542.0,apc,1.408,52.77,26.2138244439,1493.0,45.105014044,-18.8911896001,underperform
642,2007-07-18 00:00:46,1184731246.0,apc,1.408,52.46,25.4723750299,1546.17,50.2726185964,-24.8002435665,underperform
643,2008-01-23 22:48:13,1201146493.0,apc,0.909,54.02,29.203539823,1338.6,30.0988424644,-0.895302641347,underperform
644,2008-05-11 19:06:59,1210547219.0,apc,0.901,76.33,82.5639799091,1397.68,35.8408412786,46.7231386305,outperform
645,2008-12-21 02:29:39,1229844579.0,apc,0.697,37.16,-11.1217412102,885.28,-13.9594327978,2.83769158758,outperform
646,2011-05-13 21:22:08,1305336128.0,apc,60.68,74.06,77.1346567807,1357.16,31.9026931413,45.2319636394,outperform
647,2011-08-18 03:29:58,1313652598.0,apc,59.18,72.78,74.0731882325,1204.49,17.0646606603,57.0085275722,outperform
648,2011-08-19 08:12:20,1313755940.0,apc,59.18,66.95,60.1291557044,1192.76,15.9246192573,44.2045364471,outperform
649,2011-10-19 20:36:56,1319071016.0,apc,59.18,77.7,85.8407079646,1209.88,17.5885160024,68.2521919622,outperform
650,2012-04-19 11:31:38,1334849498.0,apc,86.55,77.7,85.8407079646,1369.57,33.108823901,52.7318840636,outperform
651,2012-06-22 05:28:32,1340357312.0,apc,72.7,77.7,85.8407079646,1357.98,31.9823891302,53.8583188344,outperform
652,2012-08-24 02:31:00,1345789860.0,apc,72.7,77.7,85.8407079646,1413.17,37.3463179481,48.4943900165,outperform
653,2012-11-16 22:00:39,1353121239.0,apc,65.98,77.7,85.8407079646,1374.53,33.590887444,52.2498205206,outperform
654,2012-11-23 10:15:36,1353683736.0,apc,65.98,77.7,85.8407079646,1387.81,34.8815737042,50.9591342604,outperform
655,2013-04-14 18:29:47,1365978587.0,apc,66.1,77.7,85.8407079646,1593.37,54.8599974731,30.9807104915,outperform
656,2013-05-16 15:24:29,1368732269.0,apc,66.12,77.7,85.8407079646,1633.77,58.7864827828,27.0542251819,outperform
657,2004-01-07 20:36:17,1073525777.0,apd,0.664,52.59,0.0,1126.33,0.0,0.0,underperform
658,2004-04-11 04:17:28,1081671448.0,apd,0.646,51.34,-2.37687773341,1139.32,1.15330320599,-3.5301809394,underperform
659,2004-09-30 16:49:17,1096577357.0,apd,0.579,54.2,3.06141852063,1103.52,-2.02516136479,5.08657988542,outperform
660,2004-11-29 02:19:46,1101712786.0,apd,0.579,56.79,7.98630918426,1182.65,5.00031074374,2.98599844051,outperform
661,2005-03-15 11:14:35,1110903275.0,apd,0.541,64.22,22.1144704316,1197.75,6.34094803477,15.7735223969,outperform
662,2005-12-08 20:13:48,1134090828.0,apd,0.558,60.91,15.8204981936,1262.09,12.0533058695,3.76719232407,outperform
663,2006-06-27 20:28:39,1151454519.0,apd,0.564,62.19,18.2544209926,1239.2,10.0210417906,8.23337920199,outperform
664,2007-02-20 18:33:26,1172014406.0,apd,0.616,77.74,47.8227799962,1459.68,29.5961219181,18.2266580781,outperform
665,2007-07-12 08:34:18,1184243658.0,apd,0.628,82.34,56.5696900551,1531.85,36.0036578978,20.5660321574,outperform
666,2007-07-14 16:42:56,1184445776.0,apd,0.628,86.85,65.1454649173,1518.76,34.8414762991,30.3039886182,outperform
667,2008-01-23 19:25:40,1201134340.0,apd,0.669,83.62,59.0036128542,1338.6,18.8461640905,40.1574487637,outperform
668,2011-07-21 11:46:56,1311263216.0,apd,72.72,94.13,78.9884008367,1305.44,15.9020890858,63.0863117509,outperform
669,2012-11-06 21:25:11,1352255111.0,apd,75.54,94.13,78.9884008367,1428.39,26.8180728561,52.1703279806,outperform
670,2013-05-15 13:09:58,1368637798.0,apd,86.63,94.13,78.9884008367,1658.78,47.2730016958,31.7153991409,outperform
671,2004-01-07 20:39:02,1073525942.0,aph,2.08,63.79,0.0,1126.33,0.0,0.0,underperform
672,2004-05-21 16:30:26,1085171426.0,aph,1.476,31.14,-51.1835710926,1091.49,-3.09323200128,-48.0903390914,underperform
673,2005-01-22 01:12:56,1106374376.0,aph,1.088,37.6,-41.0565919423,1184.63,5.17610291833,-46.2326948606,underperform
674,2005-03-06 06:27:14,1110108434.0,aph,0.932,39.91,-37.435334692,1210.47,7.47027958058,-44.9056142725,underperform
675,2007-03-27 10:44:29,1175006669.0,aph,0.754,65.81,3.16664053927,1428.61,26.8376053199,-23.6709647807,underperform
676,2007-04-04 22:42:08,1175740928.0,aph,0.754,34.14,-46.4806395987,1439.37,27.7929203697,-74.2735599684,underperform
677,2007-05-28 00:30:19,1180326619.0,aph,0.706,34.74,-45.5400532999,1515.73,34.5724610017,-80.1125143016,underperform
678,2008-06-28 23:46:41,1214711201.0,aph,0.696,45.28,-29.0170873178,1321.97,17.3696873918,-46.3867747096,underperform
679,2009-01-03 17:30:33,1231021833.0,aph,0.526,25.48,-60.0564351779,903.25,-19.8059183365,-40.2505168414,underperform
680,2013-04-22 03:37:09,1366616229.0,aph,67.07,25.48,-60.0564351779,1555.25,38.0812017792,-98.1376369572,underperform
681,2013-05-12 15:28:10,1368386890.0,aph,67.07,25.48,-60.0564351779,1626.67,44.422149814,-104.478584992,underperform
682,2004-11-23 18:50:38,1101253838.0,apol,0.034,75.67,0.0,1176.94,0.0,0.0,underperform
683,2005-01-26 07:59:07,1106744347.0,apol,0.0,77.4,2.28624289679,1174.07,-0.243852702772,2.53009559956,outperform
684,2005-02-20 17:17:18,1108937838.0,apol,0.0,75.53,-0.185013876041,1200.75,2.02304280592,-2.20805668196,underperform
685,2005-03-08 20:47:43,1110332863.0,apol,0.0,76.22,0.726840227303,1219.43,3.6102095264,-2.8833692991,underperform
686,2005-04-13 19:34:15,1113435255.0,apol,0.0,74.99,-0.898638826483,1173.79,-0.267643210359,-0.630995616124,underperform
687,2005-05-27 09:09:06,1117199346.0,apol,0.0,77.8,2.81485397119,1194.07,1.45546926776,1.35938470343,outperform
688,2005-09-28 17:36:43,1127943403.0,apol,0.0,66.57,-12.0259019426,1216.89,3.39439563614,-15.4202975788,underperform
689,2011-07-07 23:20:31,1310095231.0,apol,14.72,48.89,-35.3905114312,1353.22,14.9778238483,-50.3683352795,underperform
690,2011-09-25 19:44:13,1316994253.0,apol,14.02,41.35,-45.3548301837,1129.56,-4.02569374819,-41.3291364355,underperform
691,2011-11-08 15:29:15,1320784155.0,apol,48.15,47.56,-37.1481432536,1275.92,8.40994443217,-45.5580876858,underperform
692,2013-02-06 13:12:36,1360174356.0,apol,9.59,47.56,-37.1481432536,1512.12,28.4789369042,-65.6270801578,underperform
693,2013-04-22 02:44:26,1366613066.0,apol,8.8,47.56,-37.1481432536,1555.25,32.1435247336,-69.2916679872,underperform
694,2013-05-11 13:55:35,1368294935.0,apol,8.8,47.56,-37.1481432536,1632.69,38.7232994035,-75.8714426571,underperform
695,2003-11-03 14:16:55,1067887015.0,arg,1.073,19.15,0.0,1050.71,0.0,0.0,underperform
696,2004-05-22 20:07:41,1085270861.0,arg,1.068,21.5,12.27154047,1088.68,3.61374689496,8.65779357502,outperform
697,2004-07-23 14:03:28,1090605808.0,arg,0.996,22.48,17.3890339426,1108.67,5.5162699508,11.8727639918,outperform
698,2004-08-25 20:14:18,1093479258.0,arg,0.922,21.95,14.6214099217,1104.96,5.16317537665,9.45823454502,outperform
699,2004-10-20 01:31:34,1098250294.0,arg,0.922,23.81,24.3342036554,1103.66,5.03944951509,19.2947541403,outperform
700,2004-12-10 07:06:13,1102680373.0,arg,1.08,25.5,33.1592689295,1177.07,12.0261537437,21.1331151858,outperform
701,2005-02-24 02:30:29,1109230229.0,arg,1.086,23.83,24.4386422977,1200.2,14.227522342,10.2111199556,outperform
702,2005-03-17 18:20:52,1111101652.0,arg,1.086,24.96,30.3394255875,1206.83,14.858524236,15.4809013515,outperform
703,2007-02-27 17:00:22,1172613622.0,arg,0.878,41.56,117.023498695,1399.04,33.1518687364,83.8716299581,outperform
